pair,x,y,z,w,dwdq1,dwdq2,dwdq3
20357, 0.700,0.100,0.700,0.250,-52.500,-7.500,-52.500
20358, 0.700,0.100,0.700,0.000,-0.000,-0.000,-0.000
20359, 0.700,0.100,0.700,0.005,-0.583,-0.083,-0.583
20360, 0.700,0.100,0.700,0.050,-7.462,-1.066,-7.462
20361, 0.700,0.100,0.700,0.050,-7.462,-1.066,-7.462
20362, 0.700,0.100,0.700,0.250,-52.500,-7.500,-52.500
20363, 0.700,0.100,0.700,0.005,-0.583,-0.083,-0.583
20364, 0.700,0.100,0.700,0.050,-7.462,-1.066,-7.462
20365, 0.700,0.100,0.700,0.005,-0.583,-0.083,-0.583
20366, 0.700,0.100,0.700,0.050,-7.462,-1.066,-7.462
20367, 0.700,0.100,0.700,0.050,-7.462,-1.066,-7.462
20368, 0.700,0.100,0.700,0.250,-52.500,-7.500,-52.500
20369, 0.700,0.100,0.700,0.000,-0.000,-0.000,-0.000
20370, 0.700,0.100,0.700,0.005,-0.583,-0.083,-0.583
20371, 0.700,0.100,0.700,0.050,-7.462,-1.066,-7.462
20372, 0.700,0.100,0.700,0.005,-0.583,-0.083,-0.583
20373, 0.700,0.100,0.700,0.050,-7.462,-1.066,-7.462
20374, 0.700,0.100,0.700,0.005,-0.583,-0.083,-0.583
20375, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20376, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20377, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20378, 0.700,0.100,0.800,0.000,-0.000,-0.000,-0.000
20379, 0.700,0.100,0.800,0.250,-52.500,-7.500,-60.000
20380, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20381, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20382, 0.700,0.100,0.800,0.250,-52.500,-7.500,-60.000
20383, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20384, 0.700,0.100,0.800,0.250,-52.500,-7.500,-60.000
20385, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20386, 0.700,0.100,0.800,0.250,-52.500,-7.500,-60.000
20387, 0.700,0.100,0.800,0.000,-0.000,-0.000,-0.000
20388, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20389, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20390, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20391, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20392, 0.700,0.100,0.800,0.250,-52.500,-7.500,-60.000
20393, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20394, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20395, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20396, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20397, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20398, 0.700,0.100,0.800,0.250,-52.500,-7.500,-60.000
20399, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20400, 0.700,0.100,0.800,0.000,-0.000,-0.000,-0.000
20401, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20402, 0.700,0.100,0.800,0.050,-7.462,-1.066,-8.528
20403, 0.700,0.100,0.800,0.005,-0.583,-0.083,-0.666
20404, 0.700,0.100,0.900,0.000,-0.000,-0.000,-0.000
20405, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20406, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20407, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20408, 0.700,0.100,0.900,0.250,-52.500,-7.500,-67.500
20409, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20410, 0.700,0.100,0.900,0.250,-52.500,-7.500,-67.500
20411, 0.700,0.100,0.900,0.250,-52.500,-7.500,-67.500
20412, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20413, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20414, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20415, 0.700,0.100,0.900,0.250,-52.500,-7.500,-67.500
20416, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20417, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20418, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20419, 0.700,0.100,0.900,0.250,-52.500,-7.500,-67.500
20420, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20421, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20422, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20423, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20424, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20425, 0.700,0.100,0.900,0.250,-52.500,-7.500,-67.500
20426, 0.700,0.100,0.900,0.000,-0.000,-0.000,-0.000
20427, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20428, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20429, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20430, 0.700,0.100,0.900,0.050,-7.462,-1.066,-9.594
20431, 0.700,0.100,0.900,0.005,-0.583,-0.083,-0.750
20432, 0.700,0.100,1.000,0.005,-0.583,-0.083,-0.833
20433, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20434, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20435, 0.700,0.100,1.000,0.000,-0.000,-0.000,-0.000
20436, 0.700,0.100,1.000,0.250,-52.500,-7.500,-75.000
20437, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20438, 0.700,0.100,1.000,0.250,-52.500,-7.500,-75.000
20439, 0.700,0.100,1.000,0.250,-52.500,-7.500,-75.000
20440, 0.700,0.100,1.000,0.005,-0.583,-0.083,-0.833
20441, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20442, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20443, 0.700,0.100,1.000,0.250,-52.500,-7.500,-75.000
20444, 0.700,0.100,1.000,0.005,-0.583,-0.083,-0.833
20445, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20446, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20447, 0.700,0.100,1.000,0.250,-52.500,-7.500,-75.000
20448, 0.700,0.100,1.000,0.000,-0.000,-0.000,-0.000
20449, 0.700,0.100,1.000,0.005,-0.583,-0.083,-0.833
20450, 0.700,0.100,1.000,0.050,-7.462,-1.066,-10.660
20451, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20452, 0.700,0.200,0.000,0.005,-0.583,-0.167,-0.000
20453, 0.700,0.200,0.000,0.250,-52.500,-15.000,-0.000
20454, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20455, 0.700,0.200,0.000,0.250,-52.500,-15.000,-0.000
20456, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20457, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20458, 0.700,0.200,0.000,0.005,-0.583,-0.167,-0.000
20459, 0.700,0.200,0.000,0.250,-52.500,-15.000,-0.000
20460, 0.700,0.200,0.000,0.250,-52.500,-15.000,-0.000
20461, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20462, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20463, 0.700,0.200,0.000,0.005,-0.583,-0.167,-0.000
20464, 0.700,0.200,0.000,0.250,-52.500,-15.000,-0.000
20465, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20466, 0.700,0.200,0.000,0.050,-7.462,-2.132,-0.000
20467, 0.700,0.200,0.000,0.005,-0.583,-0.167,-0.000
20468, 0.700,0.200,0.000,0.000,-0.000,-0.000,-0.000
20469, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20470, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20471, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20472, 0.700,0.200,0.100,0.250,-52.500,-15.000,-7.500
20473, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20474, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20475, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20476, 0.700,0.200,0.100,0.250,-52.500,-15.000,-7.500
20477, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20478, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20479, 0.700,0.200,0.100,0.250,-52.500,-15.000,-7.500
20480, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20481, 0.700,0.200,0.100,0.250,-52.500,-15.000,-7.500
20482, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20483, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20484, 0.700,0.200,0.100,0.250,-52.500,-15.000,-7.500
20485, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20486, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20487, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20488, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20489, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20490, 0.700,0.200,0.100,0.250,-52.500,-15.000,-7.500
20491, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20492, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20493, 0.700,0.200,0.100,0.000,-0.000,-0.000,-0.000
20494, 0.700,0.200,0.100,0.050,-7.462,-2.132,-1.066
20495, 0.700,0.200,0.100,0.005,-0.583,-0.167,-0.083
20496, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20497, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20498, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20499, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20500, 0.700,0.200,0.200,0.250,-52.500,-15.000,-15.000
20501, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20502, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20503, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20504, 0.700,0.200,0.200,0.250,-52.500,-15.000,-15.000
20505, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20506, 0.700,0.200,0.200,0.250,-52.500,-15.000,-15.000
20507, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20508, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20509, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20510, 0.700,0.200,0.200,0.250,-52.500,-15.000,-15.000
20511, 0.700,0.200,0.200,0.250,-52.500,-15.000,-15.000
20512, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20513, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20514, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20515, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20516, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20517, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20518, 0.700,0.200,0.200,0.250,-52.500,-15.000,-15.000
20519, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20520, 0.700,0.200,0.200,0.050,-7.462,-2.132,-2.132
20521, 0.700,0.200,0.200,0.005,-0.583,-0.167,-0.167
20522, 0.700,0.200,0.200,0.000,-0.000,-0.000,-0.000
20523, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20524, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20525, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20526, 0.700,0.200,0.300,0.250,-52.500,-15.000,-22.500
20527, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20528, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20529, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20530, 0.700,0.200,0.300,0.250,-52.500,-15.000,-22.500
20531, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20532, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20533, 0.700,0.200,0.300,0.250,-52.500,-15.000,-22.500
20534, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20535, 0.700,0.200,0.300,0.250,-52.500,-15.000,-22.500
20536, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20537, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20538, 0.700,0.200,0.300,0.250,-52.500,-15.000,-22.500
20539, 0.700,0.200,0.300,0.000,-0.000,-0.000,-0.000
20540, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20541, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20542, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20543, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20544, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20545, 0.700,0.200,0.300,0.250,-52.500,-15.000,-22.500
20546, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20547, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20548, 0.700,0.200,0.300,0.000,-0.000,-0.000,-0.000
20549, 0.700,0.200,0.300,0.050,-7.462,-2.132,-3.198
20550, 0.700,0.200,0.300,0.005,-0.583,-0.167,-0.250
20551, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20552, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20553, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20554, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20555, 0.700,0.200,0.400,0.250,-52.500,-15.000,-30.000
20556, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20557, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20558, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20559, 0.700,0.200,0.400,0.250,-52.500,-15.000,-30.000
20560, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20561, 0.700,0.200,0.400,0.250,-52.500,-15.000,-30.000
20562, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20563, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20564, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20565, 0.700,0.200,0.400,0.250,-52.500,-15.000,-30.000
20566, 0.700,0.200,0.400,0.250,-52.500,-15.000,-30.000
20567, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20568, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20569, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20570, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20571, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20572, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20573, 0.700,0.200,0.400,0.250,-52.500,-15.000,-30.000
20574, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20575, 0.700,0.200,0.400,0.050,-7.462,-2.132,-4.264
20576, 0.700,0.200,0.400,0.005,-0.583,-0.167,-0.333
20577, 0.700,0.200,0.400,0.000,-0.000,-0.000,-0.000
20578, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20579, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20580, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20581, 0.700,0.200,0.500,0.250,-52.500,-15.000,-37.500
20582, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20583, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20584, 0.700,0.200,0.500,0.000,-0.000,-0.000,-0.000
20585, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20586, 0.700,0.200,0.500,0.250,-52.500,-15.000,-37.500
20587, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20588, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20589, 0.700,0.200,0.500,0.250,-52.500,-15.000,-37.500
20590, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20591, 0.700,0.200,0.500,0.250,-52.500,-15.000,-37.500
20592, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20593, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20594, 0.700,0.200,0.500,0.250,-52.500,-15.000,-37.500
20595, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20596, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20597, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20598, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20599, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20600, 0.700,0.200,0.500,0.250,-52.500,-15.000,-37.500
20601, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20602, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20603, 0.700,0.200,0.500,0.000,-0.000,-0.000,-0.000
20604, 0.700,0.200,0.500,0.050,-7.462,-2.132,-5.330
20605, 0.700,0.200,0.500,0.005,-0.583,-0.167,-0.417
20606, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20607, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20608, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20609, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20610, 0.700,0.200,0.600,0.250,-52.500,-15.000,-45.000
20611, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20612, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20613, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20614, 0.700,0.200,0.600,0.250,-52.500,-15.000,-45.000
20615, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20616, 0.700,0.200,0.600,0.250,-52.500,-15.000,-45.000
20617, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20618, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20619, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20620, 0.700,0.200,0.600,0.250,-52.500,-15.000,-45.000
20621, 0.700,0.200,0.600,0.250,-52.500,-15.000,-45.000
20622, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20623, 0.700,0.200,0.600,0.000,-0.000,-0.000,-0.000
20624, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20625, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20626, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20627, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20628, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20629, 0.700,0.200,0.600,0.250,-52.500,-15.000,-45.000
20630, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20631, 0.700,0.200,0.600,0.050,-7.462,-2.132,-6.396
20632, 0.700,0.200,0.600,0.005,-0.583,-0.167,-0.500
20633, 0.700,0.200,0.600,0.000,-0.000,-0.000,-0.000
20634, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20635, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20636, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20637, 0.700,0.200,0.700,0.250,-52.500,-15.000,-52.500
20638, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20639, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20640, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20641, 0.700,0.200,0.700,0.250,-52.500,-15.000,-52.500
20642, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20643, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20644, 0.700,0.200,0.700,0.250,-52.500,-15.000,-52.500
20645, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20646, 0.700,0.200,0.700,0.250,-52.500,-15.000,-52.500
20647, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20648, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20649, 0.700,0.200,0.700,0.250,-52.500,-15.000,-52.500
20650, 0.700,0.200,0.700,0.000,-0.000,-0.000,-0.000
20651, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20652, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20653, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20654, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20655, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20656, 0.700,0.200,0.700,0.250,-52.500,-15.000,-52.500
20657, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20658, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20659, 0.700,0.200,0.700,0.000,-0.000,-0.000,-0.000
20660, 0.700,0.200,0.700,0.050,-7.462,-2.132,-7.462
20661, 0.700,0.200,0.700,0.005,-0.583,-0.167,-0.583
20662, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20663, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20664, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20665, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20666, 0.700,0.200,0.800,0.250,-52.500,-15.000,-60.000
20667, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20668, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20669, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20670, 0.700,0.200,0.800,0.000,-0.000,-0.000,-0.000
20671, 0.700,0.200,0.800,0.250,-52.500,-15.000,-60.000
20672, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20673, 0.700,0.200,0.800,0.250,-52.500,-15.000,-60.000
20674, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20675, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20676, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20677, 0.700,0.200,0.800,0.250,-52.500,-15.000,-60.000
20678, 0.700,0.200,0.800,0.250,-52.500,-15.000,-60.000
20679, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20680, 0.700,0.200,0.800,0.000,-0.000,-0.000,-0.000
20681, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20682, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20683, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20684, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20685, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20686, 0.700,0.200,0.800,0.250,-52.500,-15.000,-60.000
20687, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20688, 0.700,0.200,0.800,0.050,-7.462,-2.132,-8.528
20689, 0.700,0.200,0.800,0.005,-0.583,-0.167,-0.666
20690, 0.700,0.200,0.800,0.000,-0.000,-0.000,-0.000
20691, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20692, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20693, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20694, 0.700,0.200,0.900,0.250,-52.500,-15.000,-67.500
20695, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20696, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20697, 0.700,0.200,0.900,0.000,-0.000,-0.000,-0.000
20698, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20699, 0.700,0.200,0.900,0.250,-52.500,-15.000,-67.500
20700, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20701, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20702, 0.700,0.200,0.900,0.250,-52.500,-15.000,-67.500
20703, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20704, 0.700,0.200,0.900,0.250,-52.500,-15.000,-67.500
20705, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20706, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20707, 0.700,0.200,0.900,0.250,-52.500,-15.000,-67.500
20708, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20709, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20710, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20711, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20712, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20713, 0.700,0.200,0.900,0.250,-52.500,-15.000,-67.500
20714, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20715, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20716, 0.700,0.200,0.900,0.000,-0.000,-0.000,-0.000
20717, 0.700,0.200,0.900,0.050,-7.462,-2.132,-9.594
20718, 0.700,0.200,0.900,0.005,-0.583,-0.167,-0.750
20719, 0.700,0.200,1.000,0.005,-0.583,-0.167,-0.833
20720, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20721, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20722, 0.700,0.200,1.000,0.250,-52.500,-15.000,-75.000
20723, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20724, 0.700,0.200,1.000,0.005,-0.583,-0.167,-0.833
20725, 0.700,0.200,1.000,0.000,-0.000,-0.000,-0.000
20726, 0.700,0.200,1.000,0.250,-52.500,-15.000,-75.000
20727, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20728, 0.700,0.200,1.000,0.250,-52.500,-15.000,-75.000
20729, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20730, 0.700,0.200,1.000,0.250,-52.500,-15.000,-75.000
20731, 0.700,0.200,1.000,0.005,-0.583,-0.167,-0.833
20732, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20733, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20734, 0.700,0.200,1.000,0.005,-0.583,-0.167,-0.833
20735, 0.700,0.200,1.000,0.250,-52.500,-15.000,-75.000
20736, 0.700,0.200,1.000,0.050,-7.462,-2.132,-10.660
20737, 0.700,0.200,1.000,0.000,-0.000,-0.000,-0.000
20738, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
20739, 0.700,0.300,0.000,0.005,-0.583,-0.250,-0.000
20740, 0.700,0.300,0.000,0.250,-52.500,-22.500,-0.000
20741, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
20742, 0.700,0.300,0.000,0.250,-52.500,-22.500,-0.000
20743, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
20744, 0.700,0.300,0.000,0.250,-52.500,-22.500,-0.000
20745, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
20746, 0.700,0.300,0.000,0.005,-0.583,-0.250,-0.000
20747, 0.700,0.300,0.000,0.250,-52.500,-22.500,-0.000
20748, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
20749, 0.700,0.300,0.000,0.000,-0.000,-0.000,-0.000
20750, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
20751, 0.700,0.300,0.000,0.005,-0.583,-0.250,-0.000
20752, 0.700,0.300,0.000,0.250,-52.500,-22.500,-0.000
20753, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
20754, 0.700,0.300,0.000,0.000,-0.000,-0.000,-0.000
20755, 0.700,0.300,0.000,0.050,-7.462,-3.198,-0.000
